Gene_name,lof_hc_lc.obs,lof_hc_lc.oe,lof_hc_lc.mu,lof_hc_lc.pLI,lof_hc_lc.pNull,lof_hc_lc.pRec,mis.z_raw,syn.oe,syn.z_raw
FCER1A,161.0,7.01498,2.20815e-06,1.704442e-07,3.41399,3.58601,-0.902322,7.277,-2.63057
FCER1G,21.0,1.19532,1.22825e-06,1.1944,0.0389237999999999,1.76666,3.98688,2.4261,3.467
FCER2,267.0,6.67919,5.39924e-06,6.20932e-09,1.54512,6.45488,-3.28188,7.85951,1.96967
FCF1,73.0,5.97485,1.51814e-06,0.1848581,1.048423,7.76673,16.70971,13.6512,-7.956244
FCGBP,266.0,1.1040299999999998,4.9589999999999994e-06,2.4865e-19,1.23197e-11,2.0,37.101,1.52445,18.774
FCGR1A,141.0,4.70804,5.46889e-06,2.540368,0.0383834,8.42127,83.55799999999999,6.7552,47.3797
FCGR1B,62.0,3.11112,1.91388e-06,0.04988548,0.340549,4.60956,8.6039,6.34669,-2.87035
FCGR2A,278.0,9.37295,6.311983e-06,0.426334979,0.389054,15.18462,92.4604,17.10983,18.96789
FCGR2B,217.0,11.23933,5.35438e-06,0.2101772,0.939663,17.850170000000002,77.7221,13.99116,45.6786
FCGR2C,0.0,0.0,0.0,0.0,0.0,0.0,5.2294,0.82382,1.7684
FCGR3A,265.0,9.94901,5.02018e-06,0.0319049470095,1.977165,10.99093,26.54962,11.73898,12.48348
FCGR3B,190.0,11.16406,2.78375e-06,0.001843252314,4.87493,6.1232299999999995,31.8463,9.2779,13.7577
FCGRT,107.0,5.73505,2.93058e-06,2.2810550999999997,0.513707,8.205210000000001,15.31552,13.99234,-11.4135256
FCHO1,2430.0,29.15855,8.7419822e-05,48.43141016,0.671941875495251,23.8966649,315.5659,70.01924,26.459672
FCHO2,145.0,4.10134,5.13098e-06,12.34643,0.0054793311,1.6480653,33.3671,13.37517,5.39645
FCHSD1,961.0,12.3971,1.229724e-05,1.8340001681900005e-11,10.66701,0.3329972899999999,18.761093,10.1125,30.0248
FCHSD2,143.0,3.62445,9.01877e-06,10.46357,0.086919661888,1.4495037,53.471,11.13949,22.25308
FCMR,258.0,9.78789,6.63007e-06,0.01056675318844,4.04565,6.94378,-4.7914200000000005,12.64788,-9.39811
FCN1,88.0,2.068,1.87464e-06,1.02684e-15,1.64256,0.35744,0.85088,1.96062,0.49684
FCN2,191.0,5.02891,4.76184e-06,5.7584004e-08,1.28831,4.71169,2.84991,6.3833,-4.75576
FCN3,124.0,3.24748,1.93548e-06,9.9442e-09,0.61078,3.38922,7.2576,3.37168,7.5428
FCRL1,662.0,14.00744,1.282323e-05,0.0329341461709999,0.1702848,22.79676,28.76457,23.5735,-7.8011753
FCRL2,538.0,10.70679,5.76813e-06,0.0004982117765167,2.173542,10.82596,-11.22731,13.36333,-5.51938
FCRL3,502.0,6.710699999999999,5.83573e-06,6.8037e-10,5.38931,0.61068897,-10.13563,9.3147,-5.2218089999999995
FCRL4,128.0,1.9463,3.2313e-06,7.45573e-09,0.0099372,2.99007,-1.02933,3.0566,-0.87957
FCRL5,608.0,7.41743,6.33559e-06,9.85333291072362e-13,1.740747,7.25925,18.904,8.63482,7.5971
FCRL6,717.0,14.05871,1.012183e-05,2.0076001415057177e-06,9.00079,5.9992,-21.347904,15.15352,-2.158996
FCRLA,533.0,21.17774,9.04153e-06,0.00911718407137,5.87793,19.11299,44.73419,24.68407,3.780908
FCRLB,383.0,12.3782,5.60701e-06,4.721482945e-11,8.94751,2.052491,-2.4267,11.63146,-9.462524
FCSK,1338.0,16.97666,1.817918e-05,8.2216705e-05,13.64219,2.35770823,7.225664999999999,18.027,-18.72408
FDCSP,4.0,1.01412,1.3301e-07,0.40172,0.2375,1.36078,1.0644,1.72562,1.35366
FDFT1,1311.0,35.3806,1.443068e-05,2.0299062749463884e-12,24.83418,0.165838178,-404.4992,51.198,-259.9552
FDPS,539.0,11.31762,1.207276e-05,0.1321447022,0.1647381799999999,21.70309,112.4775,18.27387,60.5973
FDX1,10.0,1.2341,1.6358e-07,0.098364,0.24232,1.65932,-1.3575,2.1572,-1.22062
FDX2,47.0,3.45677,8.2014e-07,0.001163929,0.88514,3.11368,5.97522,4.432,-4.46448
FDXACB1,104.0,2.31713,1.33936e-06,1.738129142e-06,0.2614189999999999,2.73858,6.6232,3.75682,3.4469399999999997
FDXR,553.0,11.6919,1.501993e-05,0.029739686120614,0.48249,16.48775,19.466461,25.32018,-11.219603
FECH,355.0,7.26977,7.86055e-06,0.5888572650580001,0.0842146,11.32693,53.6032,11.2515,23.1698
FEM1A,66.0,1.85522,3.994e-07,7.2196e-11,0.87428,1.12572,8.0494,2.0244,-0.47874
FEM1B,28.0,0.95442,1.4584669999999998e-06,3.42879,0.125688702434,1.4455269,38.10983,3.98203,5.67651
FEM1C,74.0,1.94229,2.3587799999999996e-06,0.0627215,0.0140085,3.92326,34.266999999999996,3.95709,0.647876
FEN1,58.0,2.96446,8.09781e-07,0.007969724,0.494579,3.49746,24.2154,3.14015,10.0055
FER,779.0,12.46692,2.040951e-05,1.74950491876124,0.378531684,19.87194,40.307144,22.6942,2.315598
FER1L5,3750.0,14.8716,4.64638e-05,3.261940022617392e-15,0.0634381513137,21.93656,224.21,20.08475,57.3535
FER1L6,1000.0,5.86025,1.23982e-05,4.864961100000977e-20,0.01027178,7.98972,38.0552,7.01126,26.5078
FERD3L,18.0,1.53972,2.2196e-07,0.0043468,0.33914,1.6565,-4.6104,2.448,-4.4722
FERMT1,188.0,3.32835,3.60276e-06,0.029942001013284,0.1094366,4.86063,21.5935,4.50566,7.666
FERMT2,159.0,3.466642,9.127465e-06,17.12901,0.0311962300482356,0.8398231871,98.4825,18.00751,13.023063
FERMT3,326.0,4.94811,1.212388e-05,3.05213536,0.0258561276,8.922005,53.63512,11.82871,1.5599712
FES,1361.0,17.17728,2.6863264e-05,0.0082167284,1.900936,19.09082,59.727239,25.1388,-30.30988
FETUB,191.0,10.46709,4.197723e-06,0.0811034654,2.024744,11.89414,11.73154,16.9868,-10.11274
FEV,28.0,1.67768,3.777e-07,0.000108632,0.42324,1.57664,-2.737,2.687,-8.1274
FEZ1,87.0,3.98278,3.17002e-06,2.99886,0.186226,6.8149299999999995,30.3122,8.23175,16.6841
FEZ2,182.0,10.57455,2.57994e-06,0.0001567222685039,6.12497,1.874866,-71.2808,13.89342,-36.85768
FEZF1,51.0,1.4673,2.807247e-06,6.44476,0.08229422572,0.4729592999999999,22.42123,6.67235,5.805339999999999
FEZF2,8.0,0.28894,1.17384e-06,3.99992,1.57296e-08,9.6924e-05,10.4264,4.8764,-14.2436
FFAR1,28.0,2.058,4.5608e-07,1.77686e-05,0.79854,1.20146,-7.6104,2.4356,-5.8012
FFAR2,95.0,4.05328,1.61557e-06,1.84899e-05,0.87183,4.1281300000000005,7.0485,4.8723,1.7971500000000002
FFAR3,8.0,0.5404,8.6048e-07,3.94044,0.00042376,0.05914,40.8,1.9736,23.2588
FFAR4,110.0,4.71842,1.88888e-06,8.74678e-05,0.9561,5.04378,-4.520652,7.4762,-19.8446
FGA,176.0,2.84592,3.67876e-06,4.5741616999999996e-09,0.0741496,3.92586,3.0848,4.1218,-2.1308
FGB,225.0,5.48093,5.61613e-06,1.028326562,0.0406544749999999,9.931015,33.9445,10.63337,4.32965
FGD2,233.0,3.3414900000000003,3.63133e-06,0.0001027130000077,0.042236,4.95767,17.6467,6.56774,4.30839
FGD3,495.0,6.2801,6.9356999999999995e-06,4.87082e-09,0.00733001,9.99267,46.1661,10.1878,15.9517
FGD4,1143.0,14.24305,3.970062e-05,17.378842,0.00254905913926,18.618613,249.84733,37.19888,38.148518
FGD5,178.0,1.79562,7.21993e-06,7.98929,2.0482026470000184e-05,0.0106888718735562,8.09719,8.258799999999999,-5.46228
FGD6,322.0,3.5295,6.0819999999999995e-06,0.0159954609647268,0.16575326578,5.8182599999999995,37.82459,5.81405,17.3431
FGF1,217.0,24.48012,5.075355e-06,2.24007,4.406174,33.35363,119.8021,44.49289,-36.293208
FGF10,3.0,0.168984,9.36915e-07,3.78465,0.0156354365,0.1997179,12.067759,4.431,-3.73699
FGF11,90.0,5.46244,2.35684e-06,0.021821921552,1.517064,5.46111,1.3723,6.66522,0.86667
FGF12,116.0,9.46149,5.05449e-06,1.8006204,1.169694,15.02969,51.0513,11.43873,46.2878
FGF14,37.0,2.239263,7.45083e-06,23.39044,0.00860246165,0.6009559800000001,130.8078,25.10051,-9.323066
FGF17,37.0,1.67072,2.00599e-06,7.45001,0.0046321721,0.5453708,44.9298,8.29776,-3.24075
FGF18,10.0,0.45418,4.8114e-07,1.9679,7.8216e-05,0.032028,13.3652,1.93248,0.74298
FGF19,20.0,1.63668,5.4954e-07,0.00160428,0.39736,1.60102,1.21258,2.2726,-2.8474
FGF2,44.0,3.42312,2.25151e-06,0.0369888,0.60621,4.35678,5.1189,5.920999999999999,-10.06099
FGF20,13.0,1.47302,3.546e-07,0.525418,0.223362,2.25122,-25.2127,4.6028,-14.1306
FGF21,54.0,2.80746,1.4338799999999998e-06,3.5984999999999995e-06,1.0150199999999998,1.98498,-2.9655,2.83803,1.77012
FGF22,74.0,6.5616,1.09996e-06,2.108048e-08,3.44362,0.55638,-25.4378,5.718,-16.5426
FGF23,20.0,1.29226,5.2262e-07,0.0092512,0.173156,1.8176,4.5426,1.57668,5.0682
FGF3,34.0,2.1916,7.5524e-07,9.2974e-07,1.03746,0.96254,-10.685,2.6084,-7.0076
FGF4,18.0,1.60544,4.3294e-07,0.0033394,0.3808,1.61586,-8.3638,2.9374,-9.9062
FGF5,62.0,5.05138,9.5202e-07,0.0223307668,1.82209,3.15557,1.119258,7.453799999999999,-12.2008
FGF6,41.0,4.03963,1.3361e-06,0.18587502,0.96725,3.8469,4.27194,5.5339,-4.38396
FGF7,10.0,0.95894,1.24681e-06,3.15438,0.0305869,0.81503,12.3094,4.2067,-1.226408
FGF8,96.0,4.17912,5.79276e-06,3.4338439999999997,0.0784202,6.48774,25.3755,13.0331,-17.40026
FGF9,9.0,0.57428,1.27735e-06,2.80543,0.004162726,0.1904087999999999,16.626800000000003,2.80104,1.90209
FGFBP1,24.0,1.58762,2.401e-07,0.00060296,0.35036,1.64904,-3.501,2.0962,-0.99822
FGFBP2,38.0,1.94342,6.6062e-07,7.5102e-07,0.79482,1.20518,-1.82198,2.3994,-4.1736
FGFBP3,30.0,2.51,3.4186e-07,1.50086e-06,1.20982,0.79018,-13.8344,2.9704,-11.6756
FGFR1,913.0,11.20223,5.6279284e-05,62.64521,0.1098723901700003,1.2449112133285174,692.61648,72.25357,-8.787697
FGFR1OP2,58.0,3.80057,3.38179e-06,0.523043,0.389256,6.08772,21.1184,7.08254,0.7271800000000002
FGFR2,641.0,8.6539,6.3856494e-05,47.52719,0.07790862234355,1.3949075362253267,540.66669,49.2581,45.42417
FGFR3,587.0,7.94949,2.45407e-05,3.478127935,0.00321907718,14.51866,55.3306,23.8005,-97.6473
FGFR4,635.0,11.10024,1.781591e-05,0.0220764747210198,1.4687035,12.50923,54.657267,15.18535,-4.13069
FGFRL1,280.0,10.24689,8.29436e-06,0.0365499528609,2.41133,9.55212,-30.566,15.6092,-57.3674
FGG,144.0,3.24812,4.41611e-06,3.49551,0.035796495,4.46868,28.7711,7.39286,6.17853
FGGY,2118.0,49.20606,2.1118358e-05,0.0438343066946299,28.86793,23.08824,108.2711,55.79064,42.445836
FGL1,566.0,16.0789,5.63109e-06,1.69737e-19,11.9002,0.0998447,-121.08,17.348399999999998,-57.307199999999995
FGL2,38.0,1.05582,7.7286e-07,0.004515,0.0104272,1.98506,9.191,1.80286,2.7858
FGR,350.0,6.26731,1.023858e-05,9.14466,0.0013100674,6.853972000000001,106.807,15.8737,1.7429940000000002
FH,74.0,1.63362,2.4513599999999997e-06,1.21604,0.00086979,2.78308,24.6157,5.5963,6.5680000000000005
FHAD1,5497.0,39.53156,5.0746e-05,4.871463031188968e-05,1.00463775,50.99527,226.6709,47.69167,122.81433
FHDC1,156.0,2.0658,5.4088e-06,7.376e-05,0.000199372,3.99972,0.56324,4.1928,-4.5716
FHIP1A,564.0,8.582080000000001,9.587702e-06,0.8864540878200489,0.485133,12.62837,46.24648,13.92663,14.229
FHIP1B,242.0,3.0644799999999996,1.53055e-05,8.90081,2.8017506e-08,0.099189129,47.5833,9.8389,-18.8932
FHIP2A,130.0,3.12596,4.895458e-06,0.22238776,0.23076726,5.54686,23.5011,5.78081,2.34681
FHIP2B,453.0,6.67362,8.5476e-06,6.7857709e-20,5.39172,1.60828,-6.55037,10.9145,-32.0386
FHIT,187.0,12.24364,4.092785e-06,0.024515759655,4.94686,7.02864,-40.6487,13.2244,-9.9872277
FHL2,450.0,13.36216,6.71255e-06,0.77301951548,0.593179,20.63379,66.17728,20.59449,25.5437826
FHL3,132.0,4.0767,3.59899e-06,0.0046925,0.1543505,6.84095,19.0641,6.18633,9.0371
FHL5,182.0,7.0959,2.64201e-06,7.5418e-09,3.89816,3.10184,9.7132,6.576919999999999,4.18684
FHOD1,596.0,5.6010100000000005,9.38619e-06,7.2723143017e-19,0.6610230000000001,6.33898,28.66257,10.47455,11.81426
FHOD3,1597.0,12.11428,3.744116e-05,3.7839339691250498,0.00177818917023,22.21429,85.8175,25.67763,5.644704
FIBCD1,289.0,8.8079,4.35865e-06,2.51101938732e-12,6.72065,0.279356,-6.087,7.7732,-11.915030000000002
FIBIN,16.0,1.21442,3.393e-07,0.033758,0.167998,1.79824,1.56042,2.1078,-1.18282
FIBP,159.0,4.40091,3.54796e-06,1.999002e-06,0.418496,5.58149,21.542,10.1108,-12.56362
FICD,34.0,2.8394399999999997,5.536829999999999e-07,0.44161,0.4661478,4.09223,1.7374000000000005,5.7245,-4.78592
FIG4,1250.0,21.3087,2.191005e-05,0.001822705472842,2.21932,24.77886,112.92872,46.82777,59.426551
FIGLA,20.0,1.50946,3.5178e-07,0.0028272,0.30946,1.68772,-2.0502,2.4566,-4.399
FIGN,40.0,0.76882,2.7542038e-06,5.30394,0.1420200000010447,0.5540410164399999,21.9488,7.2779,-7.75795
FIGNL1,695.0,16.75819,2.2196005e-05,1.39885139,0.61263165,31.98856,72.76973,32.986509999999996,3.0935200000000003
FIGNL2,166.0,6.052429999999999,1.55518e-06,2.49328e-09,3.40696,2.59304,-68.608,8.8324,-51.1724
FILIP1,520.0,5.19391,1.29743e-05,2.088916e-08,0.0005649896,8.99943,42.994,7.96517,23.5698
FILIP1L,639.0,8.83669,1.214959e-05,7.513630271264,0.688105224993,9.798219,49.41336,15.97476,41.79818
FIP1L1,451.0,10.767539,4.136064e-05,51.47599,0.0008330292887979,0.52313162128,357.063,56.77677,-59.97194
FIS1,56.0,3.3952,1.18265e-06,0.076823922,0.541261,4.38192,-2.4912495999999997,7.6317,-3.9084
FITM1,25.0,1.4392,1.137194e-06,0.31267,0.112386,2.5749500000000003,0.506998,2.9148,1.4257799999999998
FITM2,32.0,1.30258,5.848e-07,0.0005728,0.100904,1.89852,7.7208,1.77228,2.7794
FIZ1,75.0,5.774179999999999,1.508234e-06,0.7534076312,1.514498,5.73208,6.619959999999999,9.24913,-22.46782
FJX1,40.0,2.0626,3.4304e-07,1.70546e-07,0.98936,1.01064,-12.8288,2.838,-12.1852
FKBP10,186.0,4.84418,5.57994e-06,0.1802801746546999,0.2331910999999999,7.58651,18.077285,8.23023,9.70047
FKBP11,125.0,6.05979,3.59406e-06,5.450716e-05,1.70095,5.2989999999999995,5.32995,10.25856,-2.96996
FKBP14,34.0,1.79008,6.4918e-07,7.903e-06,0.55856,1.44144,3.1932,3.66438,2.93572
FKBP15,804.0,6.81859,1.098436e-05,1.5552000000045415e-06,0.01171533,9.98828,60.5748,20.95716,-7.668431
FKBP1A,66.0,6.65067,2.812312e-06,0.753327,1.12177,9.1249,62.3011,15.54826,2.70382
FKBP1B,37.0,4.1742,1.66619e-06,5.49986,0.376235,6.12389,45.12513,15.13721,-7.091139999999999
FKBP1C,6.0,1.1041,1.3825e-07,0.0031472,0.31095,0.6859,-0.08214,1.0163,-0.10632
FKBP2,194.0,10.2576,4.98687e-06,0.0014615023,2.725836,9.27267,1.037314,12.78657,-6.49793
FKBP3,52.0,3.19598,1.85175e-06,0.3493679999999999,0.269838,5.3808,-5.43025,6.73068,2.33718
FKBP4,101.0,6.36087,2.622955e-06,0.22361981,0.94546304,5.83093,7.308,9.6574,-7.6038914
FKBP5,144.0,3.56298,2.91512e-06,1.5427972,0.0314341,6.42572,55.748,6.66702,16.611
FKBP6,202.0,7.29476,6.86731e-06,0.0004516919999999,0.878346,9.12119,39.5126,10.36866,26.2303
FKBP7,152.0,8.8579,2.8429999999999997e-06,0.000903296118,3.47454,5.52456,13.06817,16.119419999999998,-0.91285
FKBP8,71.0,3.5388900000000003,5.0520370000000005e-06,12.334811,0.2252966406655779,1.4398737838,75.1811,16.0807,-13.24379
FKBP9,171.0,4.16043,4.62347e-06,0.091043298,0.0443434,7.86462,43.4444,7.66459,4.88109
FKBPL,62.0,2.0696,8.6382e-07,2.9974e-11,1.3374,0.6626,9.2612,1.483,6.95
FKRP,367.0,38.77672,3.143922e-06,0.20209739397521,14.47877,12.3191,-104.2462,35.7364,-80.08984000000001
FKTN,668.0,31.03613,1.773642e-05,0.0592982072,4.442302,38.49838,-13.935394,44.89474,37.0404
FLACC1,960.0,17.0848,1.026755e-05,0.0153930087369,13.89054,3.094078,40.19867,14.96743,21.82147
FLAD1,256.0,6.621499999999999,5.70098e-06,0.03207335956,0.2721087,10.69583,32.8786,9.06289,27.5131
FLCN,325.0,6.44533,1.1160296e-05,13.072813,0.189551751916,3.737616,81.12303,16.63913,3.995167
FLG,1042.0,3.2172,8.31e-06,5.0708e-245,2.0,2.7544e-37,-85.964,2.9036,-37.762
FLG2,507.0,2.26117,3.4642e-06,2.46956e-41,0.00078555,2.99922,8.9407,2.90301,3.1329
FLI1,114.0,2.94884,6.784110000000001e-06,12.86756,0.00090813466519,0.131504249,98.36119,14.82375,2.117296
FLII,1018.0,11.3488,1.8968837e-05,0.104333300081237,0.5138133628,15.38189,11.88919,22.61134,-29.2679
FLNB,1054.0,4.59892,1.89697e-05,0.5751620199999999,0.0257010000000009,10.39914,171.1942,14.8667,53.6474
FLNC,344.0,1.39728,7.681800000000002e-06,4.0,9.084486e-26,6.96994e-07,66.012,3.53972,18.3152
FLOT1,388.0,8.55547,9.93664e-06,0.0138409582599,0.3346731,12.65147,70.8631,10.74217,27.415
FLOT2,340.0,6.58641,8.8322e-06,0.0552547203,0.02018698,11.92456,64.3137,12.10817,24.6438
FLRT1,80.0,2.40445,2.0883e-06,0.113065,0.020011,4.8669,38.945,4.1325,18.305
FLRT2,229.0,6.00387,9.23182e-06,10.41199,0.01356255,5.57438,69.3534,17.7984,-32.57256
FLRT3,119.0,2.7309099999999997,5.04119e-06,3.766,0.00091028,3.23309,48.2867,6.3711199999999995,10.8717
FLT1,221.0,4.54566,1.3309215e-05,11.3023573,0.2573589000032347,3.4402839252299997,75.41108,15.43115,-5.359852
FLT3,276.0,3.35237,9.62182e-06,7.97648,1.1295372e-06,1.023538,40.5138,9.10238,14.92776
FLT3LG,230.0,9.27362,1.200176e-05,19.261222,0.1699804921,8.5688315,49.09176,28.72259,14.026798
FLT4,429.0,3.00387,2.704492e-05,15.97282,0.00019089,0.0269850000075519,129.3511,17.880200000000002,-45.5077
FLVCR1,125.0,4.55459,2.0799e-06,0.0001460620799999,0.692215,5.30765,-0.9168100000000003,6.302359999999999,-4.62585
FLVCR2,141.0,6.60691,3.20957e-06,0.1700008266,0.87987,8.95013,15.90938,8.8641,11.6391
FLYWCH1,1109.0,27.6904,1.3039928e-05,0.01377027196,17.17832,2.80791177,-200.3827,30.3066,-166.58622
FLYWCH2,22.0,3.00367,6.81062e-07,3.06595,0.415071,4.51901,-1.327953,8.4653,-4.09903
FMC1,12.0,1.0526,2.9738e-07,0.154168,0.134292,1.71154,2.2646,1.83836,1.29502
FMC1-LUC7L2,56.0,0.94382,1.72214e-06,0.0083012,0.00025114,1.99144,14.413,1.638,5.1692
FMN1,1246.0,18.89844,2.2540165e-05,1.0347710635400371,6.587075,16.37818,-42.17993,25.94238,-31.412131
FMN2,432.0,5.7149,1.565242e-05,8.859751000000001,0.01533631058041,6.1249385,22.01855,19.00185,-26.619826
FMNL1,576.0,6.1529,1.844612e-05,12.74854,0.0620275599122655,3.18944248,76.17629,17.13621,-25.70267
FMNL2,512.0,5.17392,1.61683e-05,0.6418043,0.000189032408,11.35801,105.6718,11.49755,9.83441
FMNL3,755.0,6.64921,1.912775e-05,0.1581855912,0.078047009291,13.76379,118.2559,12.74634,25.43267
FMO1,349.0,8.21693,1.321666e-05,3.1137106e-05,0.361853,11.63811,25.79834,12.54169,6.350667
FMO2,90.0,2.96805,2.088635e-06,0.5423543665,0.188208,4.26945,5.88608,5.49196,5.25037
FMO3,309.0,8.06552,5.4074e-06,9.877506388e-10,5.40404,2.59596,4.10662,8.108789999999999,11.05305
FMO4,271.0,7.90665,4.72289e-06,1.7984848999999999e-09,4.79023,3.20977,16.56183,7.66024,4.37403
FMO5,625.0,18.66051,9.80266e-06,0.0013209624052051,12.92484,5.07384,18.970389,15.34877,43.3915
FMOD,47.0,1.87736,1.03063e-06,0.0082455499999999,0.198546,2.7932,7.2559,2.76442,3.3495999999999997
FN1,3944.0,15.55254,0.0001192642599999,46.033596,0.0212760002195815,0.9451267666974384,442.8326,44.70702,73.26148
FN3K,93.0,2.9466599999999996,2.60002e-06,4.100738e-09,1.67919,1.32081,-3.5778299999999996,3.277,-3.51811
FN3KRP,128.0,4.9811499999999995,1.7926e-06,7.97803481766e-06,2.65304,2.34695,-8.399964,9.08167,-0.8423660000000001
FNBP1,719.0,11.69593,3.122284e-05,35.79452,1.0699023e-06,0.2055195,171.62,35.0015,15.02832
FNBP1L,188.0,4.50451,6.54304e-06,0.06163,0.0177422,8.92063,24.3733,10.0597,-12.92556
FNBP4,118.0,2.10878,7.9977e-06,5.041876,0.1751200006681503,0.7829953294359999,3.171430000000001,6.981,-12.5439
FNDC1,359.0,2.74326,8.3017e-06,3.16214036e-08,2.3751e-06,5.0,-7.7497,5.3827,-11.7631
FNDC10,14.0,2.57,1.6357e-07,0.0016507,0.77956,1.2188,-4.1274,2.6958,-7.651
FNDC11,157.0,7.66939,4.036461e-06,0.0128173703999999,1.9941,6.9931,11.0971,8.467789999999999,6.33886
FNDC3A,102.0,1.8014,1.33868e-05,11.98705,5.85110001411399e-05,0.012892259971,73.949,13.12853,12.577624
FNDC3B,107.0,3.165119,1.451486e-05,11.141216,0.452970016,1.4058090003633623,80.6725,12.86709,10.59749
FNDC4,34.0,1.28746,1.16291e-06,0.754235,0.0166949999999999,2.22905,10.4478,3.2216,-2.4407
FNDC5,52.0,2.78133,1.63635e-06,1.092529,0.1288519,4.77864,18.6223,5.27079,6.83843
FNDC7,149.0,2.37643,2.71316e-06,1.37180054332e-09,0.287468,2.71253,10.9532,2.67323,5.598000000000001
FNDC8,46.0,1.78762,5.6142e-07,1.40502e-07,0.60286,1.39714,4.4958,1.81864,2.3908
FNDC9,34.0,1.84445,1.29602e-06,0.015452,0.1800759999999999,2.80448,4.5742,2.78079,2.30717
FNIP1,208.0,2.2582,1.164568e-05,7.99892,2.549400155398e-08,0.00107713888,53.6646,7.67784,5.61174
FNIP2,307.0,3.50666,1.132844e-05,10.79955,0.0007754810267461,0.199674132,61.3724,10.128,17.9643
FNTA,29.0,3.86708,5.01618e-07,0.711908,0.940147,3.34794,-32.1004,10.72293,-17.10865
FNTB,58.0,0.9755,1.31924e-06,0.0025962,0.00034398,1.99706,9.1788,2.054,-0.80948
FOCAD,1987.0,14.17596,2.285288e-05,0.212413,1.772442,16.01517,-147.31765,20.9445,-44.55799
FOLH1,878.0,15.58518,2.089208e-05,0.0319241479432,0.25724947,24.71079,215.61008,23.73678,66.6975
FOLH1B,84.0,1.5072299999999998,1.60285e-06,3.95720246e-09,0.097896,1.9021,4.399,1.61467,5.1094
FOLR1,169.0,4.55095,5.69443e-06,0.0489498,0.0310194,8.920029999999999,31.303800000000003,7.89363,12.2778
FOLR2,310.0,9.83776,6.10166e-06,0.106766289638,0.944289,12.94894,49.3778,13.20132,7.88217
FOLR3,75.0,3.63544,1.93198e-06,0.24448433,0.376566,5.37896,8.090584,7.09798,-1.35704
FOS,56.0,3.70725,2.40042e-06,5.734683,0.2648935,4.000431,29.4783,10.13759,-1.08839
FOSB,92.0,4.14889,4.84664e-06,11.07274,0.0359570753999999,2.8912932,36.0412,14.42741,-5.250004
FOSL1,85.0,6.44364,4.006053e-06,0.2681991999999999,0.940973,8.79083,9.184838,9.55739,8.08041
FOSL2,23.0,1.134186,2.39178e-06,6.9080200000000005,0.00039452928,0.09158268,38.2726,6.40614,7.24851
FOXA1,21.0,0.9376,5.0511e-07,2.5811599999999997,0.00196768,0.41688,-1.01808,5.1843,-11.335
FOXA2,36.0,1.16952,1.0404e-06,3.88956,8.5496e-05,0.110334,-9.798,4.7016,-11.5498
FOXA3,28.0,1.98479,5.08996e-07,0.0423112,0.281808,2.6758800000000003,4.49758,3.351,-3.6303
FOXB1,12.0,0.6755,2.1554e-07,1.36124,0.0076242,0.63114,3.2314,2.0092,-0.13334
FOXB2,38.0,2.475,3.2336e-07,4.6914e-08,1.38782,0.61218,-5.9298,2.4248,-6.111
FOXC1,18.0,0.83264,4.349e-07,0.53782,0.01599,1.44618,-19.9586,3.2508,-23.05
FOXC2,32.0,1.25004,3.6652e-07,0.00097154,0.075468,1.92356,-16.783,2.9508,-16.3438
FOXD1,12.0,0.94584,2.7598e-07,0.27952,0.08775,1.63272,-7.6998,2.7736,-12.3432
FOXD2,20.0,1.45436,2.4602e-07,0.0037094,0.27268,1.72362,-9.8798,2.6084,-10.2884
FOXD3,34.0,1.95184,3.4846e-07,3.0944e-06,0.76202,1.23798,-10.063,2.81,-13.5138
FOXD4,44.0,1.9231,6.438e-07,9.6916e-08,0.82682,1.17318,-7.185,2.1202,-1.8744
FOXD4L1,20.0,0.94222,6.5806e-07,0.162,0.031738,1.80626,11.683,1.47288,7.7454
FOXD4L3,0.0,0.0,2.8218e-07,1.97264,0.00038724,0.02698,24.612,0.42612,15.6256
FOXD4L4,10.0,0.73888,6.5898e-07,0.92784,0.030804,1.04136,20.76,1.12484,9.6934
FOXD4L5,0.0,0.0,2.1452e-07,1.89376,0.0033294,0.102906,24.664,0.060296,15.7988
FOXD4L6,2.0,0.64042,9.0968e-08,0.73232,0.1719,1.09578,17.1788,0.38714,10.9978
FOXE1,26.0,2.1048,3.5432e-07,3.2154e-05,0.80836,1.19162,-11.1278,2.619,-9.0034
FOXE3,34.0,3.7196,2.1754e-07,1.00148e-08,1.7506,0.2494,-16.6698,3.1208,-14.043
FOXF1,18.0,0.78484,5.6016e-07,0.83182,0.008705,1.15948,1.6717,2.6858,-10.7492
FOXF2,26.0,1.27854,4.2856e-07,0.0027186,0.121688,1.8756,-5.7744,2.5024,-7.284
FOXG1,6.0,0.2783,2.5796e-07,1.99648,4.8938e-06,0.0035128,20.79,2.3096,-5.153
FOXH1,62.0,2.4136,8.18e-07,1.32848e-12,1.75262,0.24738,-18.7432,2.915,-12.5218
FOXI1,44.0,2.17176,9.7222e-07,0.1186024,0.141934,3.73946,5.7652,4.198,-2.64236
FOXI2,46.0,2.702,4.3356e-07,3.9614e-10,1.69618,0.30382,-14.4086,2.6038,-8.1978
FOXI3,16.0,0.755,9.8226e-07,1.00816,0.0086984,0.98314,2.084,2.0794,-1.20176
FOXJ1,16.0,0.77752,5.4998e-07,0.85528,0.0120024,1.13272,-2.136,2.2768,-4.3422
